year DOY HR MN      v     d      beta     ma 
2018  72  9 16   351.8   9.08   3.96  13.9
2018  72  9 17   353.5   9.05   3.83  13.9
2018  72  9 18   354.6   8.96   3.82  13.9
2018  72  9 19   354.7   8.80   3.71  13.7
2018  72  9 20   354.9   8.75   3.65  13.6
2018  72  9 21   356.9   8.88   3.82  14.1
2018  72  9 22   356.5   9.15   4.16  14.6
2018  72  9 23   356.8   9.11   3.96  14.2
2018  72  9 24   358.0   8.89   3.87  14.2
2018  72  9 25   357.3   8.78   3.83  14.2
2018  72  9 26   357.2   8.79   4.00  14.5
2018  72  9 27   355.0   9.02   4.43  15.1
2018  72  9 28   355.2   8.94   4.44  15.0
2018  72  9 29   357.0   9.10   4.24  14.7
2018  72  9 30   357.6   9.18   4.38  15.0
2018  72  9 31   357.5   9.19   4.40  15.1
2018  72  9 32   358.4   9.05   4.52  15.3
2018  72  9 33   358.9   9.42   4.89  15.9
2018  72  9 34   359.3   9.50   4.93  16.0
2018  72  9 35   359.5   9.52   5.02  16.2
2018  72  9 36   359.4   9.49   5.02  16.2
2018  72  9 37   359.6   9.34   4.95  16.1
2018  72  9 38   359.3   9.23   4.60  15.5
2018  72  9 39   359.0   9.24   4.64  15.6
2018  72  9 40   357.9   9.37   5.00  16.1
2018  72  9 41   357.9   9.51   5.05  16.2
2018  72  9 42   357.5   9.33   4.84  15.7
2018  72  9 43   357.8   9.27   4.94  16.0
2018  72  9 44   358.1   9.19   4.89  16.0
2018  72  9 45   358.0   9.11   4.85  15.9
2018  72  9 46   357.9   9.48   5.01  16.2
2018  72  9 47   356.6   8.72   4.47  15.3
2018  72  9 48   355.5   8.81   4.75  15.7
2018  72  9 49   354.5   8.90   4.81  15.7
2018  72  9 50   353.9   8.84   4.88  15.8
2018  72  9 51   354.4   9.05   5.07  16.2
2018  72  9 52   355.5   9.12   5.13  16.3
2018  72  9 53   355.7   9.14   5.48  16.8
2018  72  9 54   355.7   9.14   5.56  16.9
2018  72  9 55   354.0   9.08   5.47  16.8
2018  72  9 56   355.1   9.10   5.53  16.9
2018  72  9 57   355.5   9.11   5.58  17.0
2018  72  9 58 99999.9 999.99 999.99 999.9
2018  72  9 59   355.6   9.04   5.58  17.1
2018  72 10  0   355.6   9.04   5.51  17.0
2018  72 10  1   355.1   9.20   5.66  17.2
2018  72 10  2   355.1   9.20   5.59  17.0
2018  72 10  3   355.1   9.20   5.63  17.1
2018  72 10  4   355.1   8.96   5.49  16.9
2018  72 10  5   355.1   8.96   5.42  16.8
2018  72 10  6   355.9   9.21   5.72  17.2
2018  72 10  7   355.9   9.21   5.86  17.4
2018  72 10  8   358.3   8.50   5.35  17.0
2018  72 10  9   358.7   8.51   5.57  17.3
2018  72 10 10   359.3   9.24   6.14  18.1
2018  72 10 11   359.3   9.24   6.02  18.0
2018  72 10 12 99999.9 999.99 999.99 999.9
2018  72 10 13   353.8   9.48   6.62  18.3
2018  72 10 14   353.8   9.47   6.71  18.5
2018  72 10 15   353.7   9.41   6.30  17.7
2018  72 10 16   353.7   9.41   6.10  17.4
2018  72 10 17   357.5   8.84   5.66  17.3
2018  72 10 18   357.5   8.84   5.70  17.3
2018  72 10 19   355.2   8.87   5.66  17.1
2018  72 10 20   355.2   8.87   5.77  17.3
2018  72 10 21   356.0   8.97   6.30  18.1
2018  72 10 22   356.1   8.98   6.90  19.0
2018  72 10 23   358.2   8.92   6.02  17.8
2018  72 10 24   358.9   8.92   6.18  18.1
2018  72 10 25   359.7   8.94   6.01  17.9
2018  72 10 26   359.3   8.79   6.21  18.1
2018  72 10 27   359.3   8.78   8.71  21.5
2018  72 10 28   360.5   8.75   9.01  21.4
2018  72 10 29   360.5   8.75   8.94  21.3
2018  72 10 30   360.3   8.59   8.93  21.2
2018  72 10 31   360.3   8.59   8.58  20.8
2018  72 10 32   359.6   8.82   8.77  20.9
2018  72 10 33   359.6   8.82   8.63  20.8
2018  72 10 34 99999.9 999.99 999.99 999.9
2018  72 10 35 99999.9 999.99 999.99 999.9
2018  72 10 36   358.8   8.49   8.30  20.4
2018  72 10 37   358.8   8.49   8.17  20.3
2018  72 10 38   358.3   8.25   7.80  19.8
2018  72 10 39   358.3   8.25   7.69  19.6
2018  72 10 40   358.2   8.46   7.96  19.9
2018  72 10 41   358.2   8.39   7.90  19.8
2018  72 10 42   358.1   8.20   7.72  19.6
2018  72 10 43   358.5   8.51   7.77  19.7
2018  72 10 44   358.6   8.57   8.44  20.6
2018  72 10 45   358.1   8.39   7.95  20.0
2018  72 10 46   358.9   8.32   8.03  20.2
2018  72 10 47   361.5   8.11   7.24  19.5
2018  72 10 48   360.4   8.17   7.61  19.7
2018  72 10 49   360.2   8.18   7.88  20.0
2018  72 10 50   361.4   8.49   6.94  19.2
2018  72 10 51   361.5   8.52   7.19  19.6
2018  72 10 52   361.6   9.03   8.65  20.9
2018  72 10 53   361.6   9.03   9.13  21.5
2018  72 10 54   361.4   8.60   7.24  19.6
2018  72 10 55   361.4   8.55   7.54  20.0
2018  72 10 56   361.5   8.45   8.08  20.7
2018  72 10 57   362.2   8.43   7.91  20.5
2018  72 10 58   362.4   8.42   8.15  20.9
2018  72 10 59   362.2   8.26   7.71  20.2
2018  72 11  0   362.2   8.24   7.93  20.5
2018  72 11  1   362.1   8.18   7.60  20.1
2018  72 11  2   362.8   8.03   7.81  20.3
2018  72 11  3   363.0   7.97   8.64  21.3
2018  72 11  4   362.8   8.32   9.08  21.8
2018  72 11  5   362.8   8.32   8.71  21.4
2018  72 11  6   363.3   8.31   9.26  22.0
2018  72 11  7   363.3   8.31   8.01  20.5
2018  72 11  8   363.2   8.06   7.85  20.3
2018  72 11  9   363.2   8.06   7.55  19.9
2018  72 11 10   362.3   8.23   8.17  20.3
2018  72 11 11   362.3   8.23   9.15  21.5
2018  72 11 12   362.7   8.30   9.91  22.7
2018  72 11 13   362.6   8.24   8.35  20.9
2018  72 11 14   362.5   8.17   7.60  20.0
2018  72 11 15   362.9   8.06   7.47  19.9
2018  72 11 16   362.9   8.06   7.30  19.7
2018  72 11 17   362.1   8.17   7.37  19.8
2018  72 11 18   362.1   8.17   7.31  19.7
2018  72 11 19   362.1   8.02   7.19  19.6
2018  72 11 20   362.1   8.02   7.03  19.3
2018  72 11 21   362.4   8.04   7.16  19.5
2018  72 11 22   362.4   8.04   7.38  19.8
2018  72 11 23   362.1   8.05   7.57  20.1
2018  72 11 24   362.1   8.05   7.46  19.9
2018  72 11 25   362.1   8.05   7.57  20.1
2018  72 11 26   361.9   8.12   7.47  20.0
2018  72 11 27   361.9   8.12   7.53  20.1
2018  72 11 28   362.8   8.14   7.61  20.1
2018  72 11 29   362.8   8.14   7.73  20.2
2018  72 11 30   362.8   8.14   7.85  20.4
2018  72 11 31 99999.9 999.99 999.99 999.9
2018  72 11 32   363.9   8.36   8.32  20.9
2018  72 11 33   363.2   8.36   8.87  21.7
2018  72 11 34   362.6   8.35   8.88  21.8
2018  72 11 35 99999.9 999.99 999.99 999.9
2018  72 11 36   361.3   8.16   8.84  21.7
2018  72 11 37   361.3   8.16   9.15  22.1
2018  72 11 38   361.4   8.23   8.97  21.9
2018  72 11 39   361.4   8.23   8.60  21.4
2018  72 11 40   361.7   8.59   9.16  22.0
2018  72 11 41   361.6   8.58  10.14  23.1
2018  72 11 42   360.0   8.41  12.15  25.2
2018  72 11 43   359.7   8.47  21.39  33.3
2018  72 11 44   359.9   8.61  19.34  31.6
2018  72 11 45   360.3   8.57  12.99  26.0
2018  72 11 46   360.8   8.52  11.94  25.2
2018  72 11 47   360.9   8.51  12.22  25.6
2018  72 11 48   362.4   8.61  11.91  25.3
2018  72 11 49   362.2   8.52  11.56  24.9
2018  72 11 50   361.8   8.27  10.75  24.1
2018  72 11 51   361.5   8.07  10.43  23.8
2018  72 11 52   361.6   8.39  10.78  24.1
2018  72 11 53   361.7   8.33  11.43  24.9
2018  72 11 54   362.2   7.96  11.31  24.7
2018  72 11 55   362.1   8.35  11.95  25.3
2018  72 11 56   361.7   8.40  11.25  24.5
2018  72 11 57   360.8   8.15  11.01  24.3
2018  72 11 58   360.8   8.15  11.01  24.3
2018  72 11 59   358.1   8.01  10.45  23.7
2018  72 12  0   358.3   8.22  11.17  24.1
2018  72 12  1   358.4   8.33  11.18  23.9
2018  72 12  2   358.7   8.39  11.30  24.4
2018  72 12  3   358.7   8.39  11.41  24.5
2018  72 12  4   358.6   8.30  11.13  24.3
2018  72 12  5   358.3   8.30  11.03  24.1
2018  72 12  6   357.9   8.31  11.37  24.4
2018  72 12  7   357.6   8.36  12.15  25.2
2018  72 12  8   356.3   8.15  11.44  24.3
2018  72 12  9   356.2   8.13  10.89  23.7
2018  72 12 10   358.7   8.30  11.02  24.0
2018  72 12 11   359.9   8.18  10.40  23.5
2018  72 12 12   357.1   8.26  10.85  24.0
2018  72 12 13   357.6   8.44  11.76  25.0
2018  72 12 14   358.1   8.73  12.64  25.8
2018  72 12 15   358.7   8.51  12.08  25.2
2018  72 12 16   358.7   8.47  11.47  24.5
2018  72 12 17   358.7   8.47  13.41  26.5
2018  72 12 18 99999.9 999.99 999.99 999.9
2018  72 12 19   364.1   6.31   4.74  15.8
2018  72 12 20   364.1   6.31   4.58  15.6
2018  72 12 21   364.0   6.83   6.07  17.9
2018  72 12 22   364.5   7.11   6.14  17.9
2018  72 12 23   365.1   6.60   5.15  16.4
2018  72 12 24   364.6   5.90   4.80  15.8
2018  72 12 25   364.6   5.90   4.80  15.8
2018  72 12 26   364.7   6.03   4.89  15.8
2018  72 12 27   364.7   6.03   4.66  15.4
2018  72 12 28   365.4   5.74   4.38  15.1
2018  72 12 29   365.4   5.74   4.47  15.3
2018  72 12 30   364.6   6.07   4.88  15.6
2018  72 12 31   364.6   6.07   4.91  15.7
2018  72 12 32   364.7   6.07   4.68  15.5
2018  72 12 33   364.7   6.07   4.61  15.5
2018  72 12 34   364.7   6.07   4.49  15.3
2018  72 12 35 99999.9 999.99 999.99 999.9
2018  72 12 36   362.7   5.78   4.41  15.2
2018  72 12 37   362.7   5.78   4.47  15.3
2018  72 12 38 99999.9 999.99 999.99 999.9
2018  72 12 39 99999.9 999.99 999.99 999.9
2018  72 12 40   363.0   6.24   4.78  15.5
2018  72 12 41   363.0   6.24   4.72  15.4
2018  72 12 42   363.0   6.24 999.99 999.9
2018  72 12 43 99999.9 999.99 999.99 999.9
2018  72 12 44 99999.9 999.99 999.99 999.9
2018  72 12 45   365.4   5.65   3.71  13.9
2018  72 12 46   365.4   5.56   3.72  13.9
2018  72 12 47   364.8   5.57   3.79  14.0
2018  72 12 48   364.2   5.75   4.12  14.4
2018  72 12 49   363.7   5.89   4.37  14.7
2018  72 12 50   364.4   5.68   4.18  14.7
2018  72 12 51   365.8   5.66   4.02  14.5
2018  72 12 52   365.6   5.66   3.87  14.2
2018  72 12 53   365.6   5.99   4.39  15.1
2018  72 12 54   364.4   5.78   4.23  14.7
2018  72 12 55   364.3   5.73   4.30  14.9
2018  72 12 56   364.5   5.72   4.31  14.9
2018  72 12 57   364.5   5.65   4.27  14.8
2018  72 12 58   363.7   5.63   4.23  14.7
2018  72 12 59   363.2   5.62   4.20  14.6
2018  72 13  0   363.6   5.57   4.11  14.5
2018  72 13  1   363.4   5.80   4.64  15.1
2018  72 13  2   363.3   5.89   5.08  15.7
2018  72 13  3   363.5   5.66   5.25  16.4
2018  72 13  4   363.5   5.66   5.95  17.4
2018  72 13  5   363.2   5.84   6.99  18.7
2018  72 13  6   363.2   5.85   7.51  19.3
2018  72 13  7   362.9   5.94   7.88  19.7
2018  72 13  8   363.3   5.80   7.68  19.4
2018  72 13  9   363.5   5.76   7.24  18.9
2018  72 13 10   363.7   5.81   8.26  20.2
2018  72 13 11   363.7   5.82   8.66  20.7
2018  72 13 12   363.9   5.87   9.04  21.2
2018  72 13 13   364.3   5.87   9.56  21.7
2018  72 13 14   364.1   5.83   8.57  20.5
2018  72 13 15   364.0   5.78   7.01  18.6
2018  72 13 16   364.0   5.75   6.89  18.5
2018  72 13 17   363.6   6.09   7.80  19.3
2018  72 13 18   362.5   5.83   6.98  18.5
2018  72 13 19   362.2   5.77   6.90  18.4
2018  72 13 20   362.2   5.77   6.62  18.1
2018  72 13 21   361.4   5.89   6.70  18.1
2018  72 13 22   361.4   5.87   6.50  17.9
2018  72 13 23   361.1   5.71   5.02  15.8
2018  72 13 24   360.4   5.57   4.49  15.0
2018  72 13 25   360.1   5.58   4.45  14.9
2018  72 13 26   361.1   5.91   4.87  15.3
2018  72 13 27   361.1   5.92   4.89  15.4
2018  72 13 28   360.5   5.56   4.73  15.2
2018  72 13 29   360.5   5.56   4.70  15.2
2018  72 13 30   360.6   5.53   4.55  15.0
2018  72 13 31   360.6   5.53   4.65  15.2
2018  72 13 32   362.9   5.56   4.56  15.2
2018  72 13 33   362.9   5.56   4.53  15.1
2018  72 13 34   361.3   5.95   4.87  15.2
2018  72 13 35   361.3   5.95   4.77  15.1
2018  72 13 36   362.3   5.87   4.45  14.8
2018  72 13 37   362.3   5.78   4.14  14.3
2018  72 13 38   363.0   5.68   3.97  14.1
2018  72 13 39   363.5   5.63   3.91  14.0
2018  72 13 40   361.4   5.70   3.95  14.0
2018  72 13 41   361.4   5.70   4.16  14.4
2018  72 13 42   360.7   5.82   4.52  14.9
2018  72 13 43   360.6   5.83   4.82  15.4
2018  72 13 44   360.3   5.81   4.51  14.9
2018  72 13 45   360.7   5.80   4.63  15.1
2018  72 13 46   360.1   5.90   4.52  14.8
2018  72 13 47   361.2   5.81   4.33  14.6
2018  72 13 48   361.2   5.81   4.36  14.7
2018  72 13 49   360.8   5.93   4.64  14.9
2018  72 13 50   360.8   5.93   4.74  15.1
2018  72 13 51   360.6   5.69   4.38  14.8
2018  72 13 52   360.6   5.68   4.19  14.5
2018  72 13 53   359.2   5.75   4.26  14.5
2018  72 13 54   359.1   5.75   4.45  14.7
2018  72 13 55   358.5   5.77   4.77  15.2
2018  72 13 56   358.4   5.77   4.91  15.4
2018  72 13 57   358.9   5.90   4.84  15.3
2018  72 13 58   358.9   5.91   4.75  15.1
2018  72 13 59   358.8   6.05   4.76  15.2
2018  72 14  0   358.8   6.05   4.86  15.4
2018  72 14  1   358.4   5.94   4.61  15.0
2018  72 14  2   358.4   5.93   4.94  15.5
2018  72 14  3   359.0   5.84   5.38  16.1
2018  72 14  4   358.8   5.78   5.24  15.9
2018  72 14  5   358.7   5.75   4.68  15.0
2018  72 14  6   359.5   5.94   4.72  15.2
2018  72 14  7   359.5   5.94   5.25  16.0
2018  72 14  8   358.1   6.15   5.72  16.4
2018  72 14  9   358.3   6.15   5.33  15.9
2018  72 14 10   359.4   6.17   5.04  15.7
2018  72 14 11   359.4   6.00   4.87  15.4
2018  72 14 12   359.1   6.01   4.95  15.6
2018  72 14 13   358.8   6.03   5.00  15.6
2018  72 14 14   359.3   6.08   5.24  16.0
2018  72 14 15   359.1   6.08   5.26  16.0
2018  72 14 16   357.3   6.07   5.68  16.4
2018  72 14 17   358.6   5.78   5.23  15.8
2018  72 14 18   358.8   5.73   4.68  15.0
2018  72 14 19   357.9   5.80   4.81  15.2
2018  72 14 20   357.9   5.80   4.62  14.9
2018  72 14 21   357.6   5.80   4.66  14.8
2018  72 14 22   358.0   5.92   5.13  15.6
2018  72 14 23   358.2   5.99   5.30  15.9
2018  72 14 24   358.6   5.87   5.13  15.5
2018  72 14 25   358.7   5.86   4.92  15.2
2018  72 14 26   360.4   5.64   4.35  14.8
2018  72 14 27   360.4   5.64   4.53  15.1
2018  72 14 28 99999.9 999.99 999.99 999.9
2018  72 14 29   358.0   5.72   4.93  15.5
2018  72 14 30   358.0   5.72   4.97  15.5
2018  72 14 31   357.7   5.73   4.80  15.2
2018  72 14 32   357.7   5.73   4.60  14.9
2018  72 14 33   357.7   5.73   4.73  15.1
2018  72 14 34 99999.9 999.99 999.99 999.9
2018  72 14 35   359.1   6.05   4.87  15.3
2018  72 14 36   358.5   5.82   4.71  15.1
2018  72 14 37   358.0   5.64 999.99 999.9
2018  72 14 38   359.1   5.62   4.17  14.3
2018  72 14 39   359.7   5.63   4.18  14.4
2018  72 14 40   361.1   5.82   4.54  15.0
2018  72 14 41   361.2   5.88   4.35  14.7
2018  72 14 42   361.2   5.88   4.44  14.8
2018  72 14 43   359.1   6.06   4.93  15.6
2018  72 14 44   358.8   6.09   5.10  15.8
2018  72 14 45   357.7   6.18   5.20  15.7
2018  72 14 46   356.9   6.21   5.38  16.1
2018  72 14 47   356.8   6.21   5.82  16.8
2018  72 14 48   356.0   6.09   5.42  16.2
2018  72 14 49   356.1   6.07   4.99  15.6
2018  72 14 50   355.6   5.60   5.53  16.4
2018  72 14 51   353.4   5.21   6.71  18.1
2018  72 14 52 99999.9 999.99 999.99 999.9
2018  72 14 53   347.4   6.89   9.67  20.9
2018  72 14 54   347.4   6.89   9.50  20.7
2018  72 14 55   345.0   6.87  10.79  21.9
2018  72 14 56   344.9   6.87  12.42  23.5
2018  72 14 57   342.6   6.71  11.15  22.2
2018  72 14 58   343.8   6.73   9.44  20.5
2018  72 14 59   350.4   6.82   7.43  18.4
2018  72 15  0   352.1   6.83   8.69  19.9
2018  72 15  1   353.3   6.75   6.85  17.7
2018  72 15  2   354.6   6.39   6.78  17.9
2018  72 15  3   354.2   6.62   6.02  16.9
2018  72 15  4   354.2   6.26   6.35  17.4
2018  72 15  5   354.2   6.26   8.78  20.5
2018  72 15  6   354.1   7.14   9.57  21.2
2018  72 15  7   354.1   7.14   9.75  21.4
2018  72 15  8   354.6   6.91   9.20  20.8
2018  72 15  9   354.6   6.91   9.54  21.2
2018  72 15 10   355.1   7.00   9.25  21.0
2018  72 15 11   355.3   6.97  10.51  22.3
2018  72 15 12   355.4   6.90  10.20  21.9
2018  72 15 13 99999.9 999.99 999.99 999.9
2018  72 15 14   353.4   6.85   7.28  18.5
2018  72 15 15   353.2   6.71   6.57  17.6
2018  72 15 16   352.6   6.34   6.75  17.9
2018  72 15 17   354.1   6.78   7.00  17.9
2018  72 15 18   354.0   6.56   6.13  16.9
2018  72 15 19   354.0   6.37   5.66  16.2
2018  72 15 20   351.8   6.68   8.12  19.3
2018  72 15 21   351.8   6.68   8.12  19.3
2018  72 15 22   351.7   6.72   7.62  18.8
2018  72 15 23   351.7   6.72   5.43  15.8
2018  72 15 24   352.3   6.27   4.91  15.2
2018  72 15 25   352.5   6.14   5.90  16.7
2018  72 15 26   352.4   6.34   9.10  20.7
2018  72 15 27   352.4   6.75  10.33  21.9
2018  72 15 28   352.4   7.15  11.24  22.7
2018  72 15 29   352.6   7.17  10.43  21.9
2018  72 15 30   352.6   7.22   9.66  21.0
2018  72 15 31   352.7   7.32   9.66  20.8
2018  72 15 32   353.4   7.24   9.77  21.0
2018  72 15 33   353.4   7.24   9.85  21.1
2018  72 15 34   353.1   7.35  10.14  21.4
2018  72 15 35   353.3   7.21   8.92  20.1
2018  72 15 36   349.4   6.74   6.32  16.4
2018  72 15 37   341.7   6.23   5.27  14.2
2018  72 15 38   347.3   6.00   4.35  13.9
2018  72 15 39   347.3   6.00   4.38  13.9
2018  72 15 40   348.6   6.26   5.58  15.7
2018  72 15 41   348.6   6.26   5.50  15.6
2018  72 15 42   348.2   6.04   4.71  14.4
2018  72 15 43   348.2   6.04   4.56  14.2
2018  72 15 44   346.4   5.81   4.19  13.9
2018  72 15 45   347.1   5.78   3.92  13.5
2018  72 15 46   349.7   5.62   3.80  13.4
2018  72 15 47   349.8   5.69   3.84  13.4
2018  72 15 48   349.8   5.70   4.08  13.8
2018  72 15 49   346.2   6.60   6.94  17.3
2018  72 15 50   346.2   6.60   6.48  16.7
2018  72 15 51   346.2   6.60   5.94  16.0
2018  72 15 52   347.3   5.90   5.04  15.2
2018  72 15 53   347.5   5.90   5.12  15.3
2018  72 15 54   349.2   5.92   5.21  15.5
2018  72 15 55   349.6   5.92   5.29  15.6
2018  72 15 56   351.7   5.95   5.28  15.7
2018  72 15 57   351.7   6.07   5.34  15.8
2018  72 15 58   351.7   6.46   5.42  16.0
2018  72 15 59   352.9   6.30   5.50  16.3
2018  72 16  0   353.0   6.28   5.31  16.0
2018  72 16  1   354.3   6.36   5.50  16.3
2018  72 16  2   355.1   6.33   5.38  16.2
2018  72 16  3   356.9   6.26   5.38  16.3
2018  72 16  4   358.9   5.99   4.94  15.9
2018  72 16  5   358.9   5.99   5.61  17.0
2018  72 16  6   358.3   6.24   5.29  16.3
2018  72 16  7   358.3   6.25  14.22  26.7
2018  72 16  8   352.8   7.36  28.07  36.0
2018  72 16  9   352.8   7.36  25.33  34.2
2018  72 16 10 99999.9 999.99 999.99 999.9
2018  72 16 11 99999.9 999.99 999.99 999.9
2018  72 16 12   351.0   7.17  16.09  27.5
2018  72 16 13   353.0   7.27  11.33  23.2
2018  72 16 14   357.2   6.59   6.98  18.2
2018  72 16 15   358.2   6.38   6.44  17.5
2018  72 16 16   357.1   6.08   5.28  15.6
2018  72 16 17   357.1   6.08   5.09  15.3
2018  72 16 18   357.6   6.26   5.23  15.7
2018  72 16 19   357.7   6.29   5.10  15.5
2018  72 16 20   357.2   6.13   5.13  15.3
2018  72 16 21   357.2   6.13   5.10  15.2
2018  72 16 22   356.7   6.17   5.35  15.5
2018  72 16 23   356.7   6.17   5.32  15.4
2018  72 16 24   355.6   6.40   6.66  16.7
2018  72 16 25   356.4   6.46   7.12  17.4
2018  72 16 26   355.9   6.72   8.18  18.5
2018  72 16 27   355.9   6.72   8.12  18.5
2018  72 16 28   356.7   6.66   7.80  18.1
2018  72 16 29   357.2   6.80   8.71  19.1
2018  72 16 30   357.5   6.94   8.78  19.1
2018  72 16 31   357.0   6.91   8.80  19.0
2018  72 16 32   357.3   6.96   8.31  18.4
2018  72 16 33   356.1   6.79   8.09  18.2
2018  72 16 34   356.7   6.73   8.26  18.4
2018  72 16 35   356.6   6.77   8.18  18.3
2018  72 16 36   357.0   6.80   8.18  18.4
2018  72 16 37   356.9   6.79   7.93  18.1
2018  72 16 38   357.0   6.79   7.82  18.0
2018  72 16 39   357.0   6.70   7.72  17.9
2018  72 16 40   356.8   6.53   7.35  17.6
2018  72 16 41   355.4   6.42   7.13  17.3
2018  72 16 42   355.3   6.73   7.37  17.3
2018  72 16 43   355.4   6.70   7.09  17.0
2018  72 16 44   356.0   6.36   6.11  16.1
2018  72 16 45   356.2   6.38   5.99  16.0
2018  72 16 46   356.5   6.23   5.53  15.7
2018  72 16 47   357.1   6.67   6.92  17.1
2018  72 16 48   357.1   6.85   7.68  17.8
2018  72 16 49   356.8   7.16   8.57  18.4
2018  72 16 50   356.0   6.88   7.64  17.8
2018  72 16 51   355.2   6.70   7.31  17.7
2018  72 16 52   355.0   6.74   7.03  17.4
2018  72 16 53   354.5   6.66   6.44  16.8
2018  72 16 54   355.6   6.94   7.10  17.5
2018  72 16 55   356.2   7.09   6.74  16.9
2018  72 16 56   356.2   6.84   6.50  16.8
2018  72 16 57   356.2   6.84   5.89  16.0
2018  72 16 58   356.2   6.47   5.25  15.5
2018  72 16 59   355.9   6.60   5.17  15.2
2018  72 17  0   355.6   6.76   5.64  15.5
2018  72 17  1   355.5   6.78   5.68  15.5
2018  72 17  2 99999.9 999.99 999.99 999.9
2018  72 17  3   355.0   6.36   5.37  15.2
2018  72 17  4   355.1   6.40   5.77  15.8
2018  72 17  5   357.4   7.26   6.94  17.0
2018  72 17  6   355.1   6.88   6.56  16.7
2018  72 17  7   358.2   7.01   6.11  16.2
2018  72 17  8   355.7   7.19   6.16  16.1
2018  72 17  9   356.9   6.83   5.34  15.4
2018  72 17 10   357.6   6.41   4.58  14.7
2018  72 17 11   357.6   6.41   4.58  14.7
2018  72 17 12   357.6   6.40   4.47  14.5
2018  72 17 13   357.6   6.40   4.30  14.3
2018  72 17 14 99999.9 999.99 999.99 999.9
2018  72 17 15 99999.9 999.99 999.99 999.9
2018  72 17 16   356.3   6.39   4.51  14.1
2018  72 17 17   356.3   6.39   4.49  14.0
2018  72 17 18   355.2   6.55   4.79  14.4
2018  72 17 19   355.0   6.57   4.82  14.4
2018  72 17 20   354.7   6.70   4.94  14.5
2018  72 17 21   354.3   6.83   4.97  14.4
2018  72 17 22   354.3   6.83   5.10  14.6
2018  72 17 23   353.8   6.63   4.83  14.2
2018  72 17 24   353.8   6.63   5.05  14.6
2018  72 17 25   354.1   7.02   5.49  15.1
2018  72 17 26   354.1   7.02   5.32  14.9
2018  72 17 27   354.0   7.10   5.30  14.7
2018  72 17 28   353.8   7.11   5.04  14.3
2018  72 17 29   352.8   7.15   5.22  14.5
2018  72 17 30   353.8   7.12   5.46  15.1
2018  72 17 31   353.9   7.13   5.50  15.2
2018  72 17 32   355.1   7.25   5.15  14.6
2018  72 17 33   355.1   7.25   5.21  14.7
2018  72 17 34   353.5   6.91   5.09  14.3
2018  72 17 35   353.5   6.91   5.52  14.9
2018  72 17 36   352.2   6.53   4.83  14.2
2018  72 17 37   352.2   6.53   4.96  14.3
2018  72 17 38   352.6   7.05   5.83  15.4
2018  72 17 39   352.6   7.10   5.88  15.5
2018  72 17 40   353.2   6.95   5.64  15.5
2018  72 17 41   353.3   6.98   5.93  15.9
2018  72 17 42   353.7   7.09   6.12  16.0
2018  72 17 43   353.6   6.99   6.22  16.2
2018  72 17 44   353.1   6.60   6.07  16.3
2018  72 17 45   353.1   6.60   6.22  16.6
2018  72 17 46   353.2   6.58   6.26  16.8
2018  72 17 47   353.5   6.69   7.15  17.9
2018  72 17 48   353.8   6.80   8.36  19.2
2018  72 17 49   354.7   6.69  11.44  22.4
2018  72 17 50   354.4   6.66  11.89  23.0
2018  72 17 51   354.0   6.65   9.71  20.9
2018  72 17 52 99999.9 999.99 999.99 999.9
2018  72 17 53   353.8   6.95  14.69  25.8
2018  72 17 54   353.6   7.02  19.22  29.5
2018  72 17 55   353.2   7.11  11.24  22.5
2018  72 17 56   353.1   6.55   8.42  19.6
2018  72 17 57   351.8   6.41   6.98  18.2
2018  72 17 58   350.2   6.39   6.67  17.2
2018  72 17 59   350.4   6.34   5.86  16.2
2018  72 18  0   351.4   6.07   5.32  15.8
2018  72 18  1   351.0   6.09   5.84  16.5
2018  72 18  2   350.8   6.01   5.56  16.2
2018  72 18  3   350.8   5.99   5.14  15.6
2018  72 18  4   350.4   5.94   4.69  14.8
2018  72 18  5   351.3   5.91   4.59  14.7
2018  72 18  6   349.8   5.69   4.43  14.4
2018  72 18  7   349.7   5.70   4.91  15.2
2018  72 18  8   350.4   5.85   5.65  16.3
2018  72 18  9   350.9   5.77   4.75  15.0
2018  72 18 10   350.5   5.66   4.59  14.7
2018  72 18 11   349.3   5.70   4.70  14.7
2018  72 18 12   349.1   5.75   4.87  15.0
2018  72 18 13   349.6   5.76   5.50  16.0
2018  72 18 14   351.9   6.02   5.81  16.5
2018  72 18 15   351.9   6.02   6.04  16.9
2018  72 18 16 99999.9 999.99 999.99 999.9
2018  72 18 17 99999.9 999.99 999.99 999.9
2018  72 18 18   347.7   5.81   5.57  16.1
2018  72 18 19   347.7   5.81   5.13  15.4
2018  72 18 20   351.8   5.63   4.40  14.5
2018  72 18 21   351.9   5.64   4.56  14.8
2018  72 18 22   352.1   5.66   4.76  15.1
2018  72 18 23   353.5   5.44   4.46  14.7
2018  72 18 24   353.7   5.41   4.16  14.2
2018  72 18 25   351.6   5.56   4.63  14.8
2018  72 18 26   351.6   5.56   4.57  14.6
2018  72 18 27   354.2   5.37   4.43  14.6
2018  72 18 28   354.2   5.37   4.49  14.7
2018  72 18 29   354.2   5.37   4.90  15.4
2018  72 18 30   348.9   5.87   5.52  15.9
2018  72 18 31   348.9   5.87   5.13  15.4
2018  72 18 32   350.1   5.70   4.92  15.0
2018  72 18 33   350.6   5.69   5.56  16.0
