year DOY HR MN      v     d      beta     ma
2020  80  9  4 99999.9 999.99 999.99 999.9
2020  80  9  5 99999.9 999.99 999.99 999.9
2020  80  9  6 99999.9 999.99 999.99 999.9
2020  80  9  7 99999.9 999.99 999.99 999.9
2020  80  9  8 99999.9 999.99 999.99 999.9
2020  80  9  9 99999.9 999.99 999.99 999.9
2020  80  9 10 99999.9 999.99 999.99 999.9
2020  80  9 11 99999.9 999.99 999.99 999.9
2020  80  9 12 99999.9 999.99 999.99 999.9
2020  80  9 13 99999.9 999.99 999.99 999.9
2020  80  9 14 99999.9 999.99 999.99 999.9
2020  80  9 15 99999.9 999.99 999.99 999.9
2020  80  9 16 99999.9 999.99 999.99 999.9
2020  80  9 17 99999.9 999.99 999.99 999.9
2020  80  9 18 99999.9 999.99 999.99 999.9
2020  80  9 19 99999.9 999.99 999.99 999.9
2020  80  9 20 99999.9 999.99 999.99 999.9
2020  80  9 21 99999.9 999.99 999.99 999.9
2020  80  9 22 99999.9 999.99 999.99 999.9
2020  80  9 23 99999.9 999.99 999.99 999.9
2020  80  9 24 99999.9 999.99 999.99 999.9
2020  80  9 25 99999.9 999.99 999.99 999.9
2020  80  9 26 99999.9 999.99 999.99 999.9
2020  80  9 27 99999.9 999.99 999.99 999.9
2020  80  9 28 99999.9 999.99 999.99 999.9
2020  80  9 29 99999.9 999.99 999.99 999.9
2020  80  9 30 99999.9 999.99 999.99 999.9
2020  80  9 31 99999.9 999.99 999.99 999.9
2020  80  9 32 99999.9 999.99 999.99 999.9
2020  80  9 33 99999.9 999.99 999.99 999.9
2020  80  9 34 99999.9 999.99 999.99 999.9
2020  80  9 35 99999.9 999.99 999.99 999.9
2020  80  9 36 99999.9 999.99 999.99 999.9
2020  80  9 37 99999.9 999.99 999.99 999.9
2020  80  9 38 99999.9 999.99 999.99 999.9
2020  80  9 39 99999.9 999.99 999.99 999.9
2020  80  9 40 99999.9 999.99 999.99 999.9
2020  80  9 41 99999.9 999.99 999.99 999.9
2020  80  9 42 99999.9 999.99 999.99 999.9
2020  80  9 43 99999.9 999.99 999.99 999.9
2020  80  9 44 99999.9 999.99 999.99 999.9
2020  80  9 45 99999.9 999.99 999.99 999.9
2020  80  9 46 99999.9 999.99 999.99 999.9
2020  80  9 47 99999.9 999.99 999.99 999.9
2020  80  9 48 99999.9 999.99 999.99 999.9
2020  80  9 49 99999.9 999.99 999.99 999.9
2020  80  9 50 99999.9 999.99 999.99 999.9
2020  80  9 51 99999.9 999.99 999.99 999.9
2020  80  9 52 99999.9 999.99 999.99 999.9
2020  80  9 53 99999.9 999.99 999.99 999.9
2020  80  9 54 99999.9 999.99 999.99 999.9
2020  80  9 55 99999.9 999.99 999.99 999.9
2020  80  9 56 99999.9 999.99 999.99 999.9
2020  80  9 57 99999.9 999.99 999.99 999.9
2020  80  9 58 99999.9 999.99 999.99 999.9
2020  80  9 59 99999.9 999.99 999.99 999.9
2020  80 10  0 99999.9 999.99 999.99 999.9
2020  80 10  1 99999.9 999.99 999.99 999.9
2020  80 10  2 99999.9 999.99 999.99 999.9
2020  80 10  3 99999.9 999.99 999.99 999.9
2020  80 10  4 99999.9 999.99 999.99 999.9
2020  80 10  5 99999.9 999.99 999.99 999.9
2020  80 10  6 99999.9 999.99 999.99 999.9
2020  80 10  7 99999.9 999.99 999.99 999.9
2020  80 10  8 99999.9 999.99 999.99 999.9
2020  80 10  9 99999.9 999.99 999.99 999.9
2020  80 10 10 99999.9 999.99 999.99 999.9
2020  80 10 11 99999.9 999.99 999.99 999.9
2020  80 10 12 99999.9 999.99 999.99 999.9
2020  80 10 13 99999.9 999.99 999.99 999.9
2020  80 10 14 99999.9 999.99 999.99 999.9
2020  80 10 15 99999.9 999.99 999.99 999.9
2020  80 10 16 99999.9 999.99 999.99 999.9
2020  80 10 17 99999.9 999.99 999.99 999.9
2020  80 10 18 99999.9 999.99 999.99 999.9
2020  80 10 19 99999.9 999.99 999.99 999.9
2020  80 10 20 99999.9 999.99 999.99 999.9
2020  80 10 21 99999.9 999.99 999.99 999.9
2020  80 10 22 99999.9 999.99 999.99 999.9
2020  80 10 23 99999.9 999.99 999.99 999.9
2020  80 10 24 99999.9 999.99 999.99 999.9
2020  80 10 25 99999.9 999.99 999.99 999.9
2020  80 10 26 99999.9 999.99 999.99 999.9
2020  80 10 27 99999.9 999.99 999.99 999.9
2020  80 10 28 99999.9 999.99 999.99 999.9
2020  80 10 29 99999.9 999.99 999.99 999.9
2020  80 10 30 99999.9 999.99 999.99 999.9
2020  80 10 31 99999.9 999.99 999.99 999.9
2020  80 10 32 99999.9 999.99 999.99 999.9
2020  80 10 33 99999.9 999.99 999.99 999.9
2020  80 10 34 99999.9 999.99 999.99 999.9
2020  80 10 35 99999.9 999.99 999.99 999.9
2020  80 10 36 99999.9 999.99 999.99 999.9
2020  80 10 37 99999.9 999.99 999.99 999.9
2020  80 10 38 99999.9 999.99 999.99 999.9
2020  80 10 39 99999.9 999.99 999.99 999.9
2020  80 10 40 99999.9 999.99 999.99 999.9
2020  80 10 41 99999.9 999.99 999.99 999.9
2020  80 10 42 99999.9 999.99 999.99 999.9
2020  80 10 43 99999.9 999.99 999.99 999.9
2020  80 10 44 99999.9 999.99 999.99 999.9
2020  80 10 45 99999.9 999.99 999.99 999.9
2020  80 10 46 99999.9 999.99 999.99 999.9
2020  80 10 47 99999.9 999.99 999.99 999.9
2020  80 10 48 99999.9 999.99 999.99 999.9
2020  80 10 49 99999.9 999.99 999.99 999.9
2020  80 10 50 99999.9 999.99 999.99 999.9
2020  80 10 51 99999.9 999.99 999.99 999.9
2020  80 10 52 99999.9 999.99 999.99 999.9
2020  80 10 53 99999.9 999.99 999.99 999.9
2020  80 10 54 99999.9 999.99 999.99 999.9
2020  80 10 55 99999.9 999.99 999.99 999.9
2020  80 10 56 99999.9 999.99 999.99 999.9
2020  80 10 57 99999.9 999.99 999.99 999.9
2020  80 10 58 99999.9 999.99 999.99 999.9
2020  80 10 59   428.5   2.66   1.27   8.1
2020  80 11  0   426.1   2.60   1.22   7.9
2020  80 11  1   420.9   2.70   1.30   8.0
2020  80 11  2   427.1   2.68   1.30   8.0
2020  80 11  3   423.5   2.66   1.25   7.9
2020  80 11  4   422.9   2.69   1.26   7.8
2020  80 11  5   422.3   2.63   1.26   7.9
2020  80 11  6   423.2   2.66   1.37   8.3
2020  80 11  7   420.9   3.49   1.96   9.6
2020  80 11  8   418.0   3.59   2.00   9.9
2020  80 11  9   409.4   4.38   2.46  11.3
2020  80 11 10   405.8   4.34   2.39  10.4
2020  80 11 11   406.1   4.17   2.45  10.5
2020  80 11 12   407.5   4.08   2.37  10.8
2020  80 11 13   405.0   4.27   2.38  11.1
2020  80 11 14   409.8   3.95   1.98  10.0
2020  80 11 15   414.5   3.30   1.87   9.7
2020  80 11 16   412.2   3.95   2.23  10.6
2020  80 11 17   414.9   3.41   1.75   9.1
2020  80 11 18   423.5   3.21   1.85   8.8
2020  80 11 19   430.7   2.96   1.83   8.8
2020  80 11 20   432.3   2.84   1.73   8.7
2020  80 11 21   432.8   2.84   1.68   8.7
2020  80 11 22   430.1   2.98   1.88   9.0
2020  80 11 23   423.5   3.28   1.92   9.2
2020  80 11 24   432.4   2.93   1.88   8.9
2020  80 11 25   432.2   2.94   1.93   9.0
2020  80 11 26   432.4   2.92   1.93   9.0
2020  80 11 27   432.6   2.93   1.90   8.9
2020  80 11 28   434.3   2.86   1.95   9.0
2020  80 11 29   434.1   2.81   1.89   8.9
2020  80 11 30   432.1   2.80   1.93   8.9
2020  80 11 31   431.3   2.80   1.92   8.9
2020  80 11 32   431.6   2.74   1.87   8.9
2020  80 11 33   426.0   3.01   2.58   9.8
2020  80 11 34   417.4   3.34   3.21  10.5
2020  80 11 35   423.5   2.80   1.87   8.7
2020  80 11 36   424.8   2.50   1.61   8.5
2020  80 11 37   424.0   2.68   1.78   8.7
2020  80 11 38   416.8   3.74   2.75  11.0
2020  80 11 39   406.3   4.76   3.26  12.3
2020  80 11 40   412.2   4.18   2.90  11.4
2020  80 11 41   413.3   3.88   2.96  10.5
2020  80 11 42   412.1   4.25   3.55  11.8
2020  80 11 43   417.5   4.11   2.47  10.5
2020  80 11 44   414.3   3.83   2.23   9.7
2020  80 11 45   420.3   3.42   2.21   9.3
2020  80 11 46   423.6   3.45   2.49   9.5
2020  80 11 47   419.4   3.58   2.62   9.6
2020  80 11 48   402.6   3.82   2.62  10.2
2020  80 11 49   399.4   4.36   2.22  10.4
2020  80 11 50   399.8   4.68   2.27  10.8
2020  80 11 51   412.8   4.01   2.43  10.3
2020  80 11 52   411.4   4.07   2.32  10.1
2020  80 11 53   401.9   4.82   2.80  11.4
2020  80 11 54   401.9   4.82   2.59  11.0
2020  80 11 55   405.8   4.52   2.74  10.9
2020  80 11 56   411.8   4.07   2.65  10.6
2020  80 11 57   405.3   4.57   2.77  10.6
2020  80 11 58   405.1   4.28   2.38  10.4
2020  80 11 59   405.4   4.18   2.26  10.3
2020  80 12  0   421.1   2.92   1.87   8.6
2020  80 12  1   413.4   3.34   2.04   9.2
2020  80 12  2   406.3   3.73   2.14   9.7
2020  80 12  3 99999.9 999.99 999.99 999.9
2020  80 12  4 99999.9 999.99 999.99 999.9
2020  80 12  5   414.9   3.08   1.63   9.1
2020  80 12  6   413.4   3.34   1.84   9.6
2020  80 12  7   406.9   4.47   2.12  10.0
2020  80 12  8   406.1   4.61   2.12   9.9
2020  80 12  9 99999.9 999.99 999.99 999.9
2020  80 12 10   417.1   2.86   1.50   8.1
2020  80 12 11   417.1   2.86   1.51   8.1
2020  80 12 12   417.1   2.86   1.52   8.1
2020  80 12 13 99999.9 999.99 999.99 999.9
2020  80 12 14   422.5   2.68   1.34   7.6
2020  80 12 15   422.5   2.68   1.32   7.6
2020  80 12 16 99999.9 999.99 999.99 999.9
2020  80 12 17 99999.9 999.99 999.99 999.9
2020  80 12 18   421.1   2.72   1.31   7.7
2020  80 12 19   421.1   2.72   1.43   8.1
2020  80 12 20   421.1   2.72   1.63   8.6
2020  80 12 21 99999.9 999.99 999.99 999.9
2020  80 12 22   412.8   3.61   2.00   9.9
2020  80 12 23   412.8   3.61   1.94   9.8
2020  80 12 24 99999.9 999.99 999.99 999.9
2020  80 12 25 99999.9 999.99 999.99 999.9
2020  80 12 26   411.2   3.64   2.12  10.2
2020  80 12 27   411.2   3.64   2.13  10.2
2020  80 12 28   411.2   3.64   2.07  10.1
2020  80 12 29 99999.9 999.99 999.99 999.9
2020  80 12 30   411.7   3.56   1.87   9.7
2020  80 12 31   411.7   3.56   1.84   9.6
2020  80 12 32   411.7   3.56   1.82   9.6
2020  80 12 33 99999.9 999.99 999.99 999.9
2020  80 12 34   413.0   3.71   1.53   8.8
2020  80 12 35   413.0   3.71   1.44   8.6
2020  80 12 36 99999.9 999.99 999.99 999.9
2020  80 12 37 99999.9 999.99 999.99 999.9
2020  80 12 38   421.6   2.91   1.61   8.7
2020  80 12 39   419.6   3.03   1.56   8.6
2020  80 12 40   416.3   3.23   1.54   8.6
2020  80 12 41 99999.9 999.99 999.99 999.9
2020  80 12 42 99999.9 999.99 999.99 999.9
2020  80 12 43 99999.9 999.99 999.99 999.9
2020  80 12 44   414.1   3.58   1.72   9.3
2020  80 12 45   414.1   3.58   1.67   9.2
2020  80 12 46 99999.9 999.99 999.99 999.9
2020  80 12 47   408.7   4.20   2.47  10.9
2020  80 12 48   406.1   4.42   2.72  11.1
2020  80 12 49 99999.9 999.99 999.99 999.9
2020  80 12 50   401.6   4.66   2.81  11.3
2020  80 12 51   401.6   4.66   2.88  11.4
2020  80 12 52   401.6   4.66   2.90  11.4
2020  80 12 53 99999.9 999.99 999.99 999.9
2020  80 12 54 99999.9 999.99 999.99 999.9
2020  80 12 55   403.3   4.46   2.63  10.9
2020  80 12 56   403.3   4.46   2.67  11.0
2020  80 12 57   403.4   4.63   2.76  11.1
2020  80 12 58   403.4   4.63   2.82  11.2
2020  80 12 59   404.0   4.47   2.34  10.6
2020  80 13  0   404.0   4.47   2.46  10.9
2020  80 13  1   401.1   5.29   3.18  11.3
2020  80 13  2   401.1   5.29   3.18  11.3
2020  80 13  3   401.1   5.29   3.16  11.3
2020  80 13  4   405.2   5.22   2.77  11.0
2020  80 13  5   405.2   5.22   2.81  11.1
2020  80 13  6   406.0   5.13   2.78  11.2
2020  80 13  7   406.8   5.04   2.70  11.1
2020  80 13  8   406.8   5.04   2.58  10.8
2020  80 13  9   406.6   5.26   2.62  11.0
2020  80 13 10   406.6   5.26   2.61  11.0
2020  80 13 11 99999.9 999.99 999.99 999.9
2020  80 13 12   407.5   5.28   2.78  11.3
2020  80 13 13   407.5   5.28   2.73  11.2
2020  80 13 14   405.8   5.63   3.07  11.4
2020  80 13 15   405.8   5.63   3.01  11.3
2020  80 13 16   406.0   5.61   3.04  11.4
2020  80 13 17   409.2   5.33   2.66  11.1
2020  80 13 18   409.3   5.33   2.59  11.0
2020  80 13 19   410.2   5.30   2.50  11.0
2020  80 13 20   410.0   5.30   2.55  11.1
2020  80 13 21   409.8   5.31   2.40  10.7
2020  80 13 22   409.7   5.33   2.33  10.7
2020  80 13 23   409.7   5.34   2.33  10.7
2020  80 13 24   409.7   5.34   2.23  10.5
2020  80 13 25   408.5   4.78   1.86   9.8
2020  80 13 26   408.5   4.78   1.87   9.8
2020  80 13 27   406.0   5.11   2.27  10.5
2020  80 13 28   406.1   5.11   2.17  10.3
2020  80 13 29   409.8   5.03   2.09  10.1
2020  80 13 30   410.7   5.01   2.06  10.1
2020  80 13 31   407.5   5.07   2.04   9.9
2020  80 13 32   408.4   5.03   1.97   9.9
2020  80 13 33   410.3   5.03   1.93  10.0
2020  80 13 34   411.0   5.12   2.01  10.0
2020  80 13 35   410.8   5.23   2.01  10.1
2020  80 13 36   410.8   5.24   1.96  10.0
2020  80 13 37   410.8   5.24   1.94  10.0
2020  80 13 38   412.1   5.23   1.88  10.0
2020  80 13 39   412.1   5.23   1.88  10.0
2020  80 13 40   412.1   5.23   1.87   9.9
2020  80 13 41   409.9   4.67   1.55   9.2
2020  80 13 42   409.9   4.68   1.58   9.3
2020  80 13 43   411.2   5.19   1.94  10.0
2020  80 13 44   411.0   5.18   1.96  10.1
2020  80 13 45   409.9   5.13   1.92  10.0
2020  80 13 46   409.4   5.08   1.98   9.9
2020  80 13 47   410.8   4.93   1.76   9.5
2020  80 13 48   413.1   4.75   1.65   9.4
2020  80 13 49   411.3   4.97   1.76   9.6
2020  80 13 50   413.6   4.78   1.61   9.2
2020  80 13 51   413.6   4.78   1.57   9.1
2020  80 13 52   410.8   4.69   1.53   9.0
2020  80 13 53   410.8   4.69   1.54   9.0
2020  80 13 54   410.8   4.69   1.50   8.9
2020  80 13 55   410.4   4.41   1.36   8.7
2020  80 13 56   410.4   4.41   1.36   8.7
2020  80 13 57   414.1   4.71   1.53   9.0
2020  80 13 58   414.1   4.71   1.57   9.1
2020  80 13 59   414.1   4.71   1.59   9.2
2020  80 14  0   416.5   4.80   1.59   9.3
2020  80 14  1   416.5   4.80   1.63   9.4
2020  80 14  2   416.5   4.80   1.55   9.2
2020  80 14  3   412.1   4.82   1.57   9.2
2020  80 14  4   412.1   4.82   1.59   9.2
2020  80 14  5   412.1   4.82   1.61   9.3
2020  80 14  6   414.5   4.70   1.47   9.1
2020  80 14  7   414.5   4.70   1.47   9.1
2020  80 14  8 99999.9 999.99 999.99 999.9
2020  80 14  9   414.3   4.75   1.54   9.0
2020  80 14 10   414.3   4.75   1.55   9.1
2020  80 14 11   415.2   4.56   1.41   8.9
2020  80 14 12   415.2   4.56   1.43   9.0
2020  80 14 13   415.2   4.56   1.43   9.0
2020  80 14 14   416.3   4.84   1.54   9.3
2020  80 14 15   416.3   4.84   1.54   9.3
2020  80 14 16   412.8   4.69   1.53   9.1
2020  80 14 17   412.8   4.69   1.52   9.1
2020  80 14 18   412.8   4.69   1.58   9.3
2020  80 14 19   411.3   5.22   1.88   9.7
2020  80 14 20   411.3   5.22   1.83   9.6
2020  80 14 21   416.4   5.03   1.68   9.7
2020  80 14 22   416.6   5.02   1.72   9.8
2020  80 14 23   418.0   5.13   1.67   9.8
2020  80 14 24   417.4   5.14   1.63   9.6
2020  80 14 25   416.6   5.16   1.69   9.6
2020  80 14 26   418.2   5.23   1.73   9.7
2020  80 14 27   418.3   5.14   1.69   9.7
2020  80 14 28   418.1   4.96   1.59   9.4
2020  80 14 29   417.3   5.03   1.67   9.5
2020  80 14 30   416.1   5.08   1.70   9.5
2020  80 14 31   417.8   5.00   1.58   9.4
2020  80 14 32   419.4   4.94   1.59   9.4
2020  80 14 33   421.1   4.95   1.62   9.5
2020  80 14 34   423.8   4.96   1.60   9.5
2020  80 14 35   413.2   5.14   1.73   9.6
2020  80 14 36   413.2   5.14   1.83   9.9
2020  80 14 37 99999.9 999.99 999.99 999.9
2020  80 14 38   415.6   5.28   2.16  10.7
2020  80 14 39   415.7   5.28   2.77  12.2
2020  80 14 40   431.3   5.52   4.60  14.6
2020  80 14 41   421.3   5.68   5.17  15.8
2020  80 14 42   418.5   5.72   4.37  14.6
2020  80 14 43   423.0   5.72   3.74  13.3
2020  80 14 44   410.5   5.51   2.94  11.8
2020  80 14 45   408.1   5.66   3.01  11.9
2020  80 14 46   418.5   5.17   2.21  10.7
2020  80 14 47   412.6   5.09   2.06  10.3
2020  80 14 48   407.9   5.07   2.17  10.6
2020  80 14 49   419.3   5.27   2.60  11.8
2020  80 14 50   425.0   5.80   2.99  13.0
2020  80 14 51   425.9   5.40   2.65  12.0
2020  80 14 52   430.3   4.99   2.22  11.6
2020  80 14 53   428.5   4.99   2.54  12.1
2020  80 14 54   422.2   5.25   3.17  12.8
2020  80 14 55   419.9   5.56   3.46  12.9
2020  80 14 56   421.3   5.73   3.75  13.5
2020  80 14 57 99999.9 999.99 999.99 999.9
2020  80 14 58 99999.9 999.99 999.99 999.9
2020  80 14 59   406.0   5.06   1.96   9.8
2020  80 15  0   406.3   5.05   1.93   9.8
2020  80 15  1   408.1   4.98   1.63   9.2
2020  80 15  2   408.4   4.97   1.80   9.7
2020  80 15  3   403.1   5.03   2.21   9.8
2020  80 15  4   403.1   5.03   2.18   9.7
2020  80 15  5   403.4   5.16   2.02   9.7
2020  80 15  6   403.4   5.17   2.25  10.2
2020  80 15  7   402.8   4.95   2.16  10.1
2020  80 15  8   404.1   4.90   2.15  10.1
2020  80 15  9   403.0   5.12   1.98   9.6
2020  80 15 10   405.4   4.74   1.51   8.9
2020  80 15 11   405.2   4.68   1.48   8.8
2020  80 15 12   400.9   4.65   1.48   8.7
2020  80 15 13   400.9   4.65   1.52   8.8
2020  80 15 14   403.0   4.36   1.40   8.4
2020  80 15 15   403.0   4.36   1.34   8.3
2020  80 15 16   404.0   4.40   1.28   8.1
2020  80 15 17   404.0   4.39   1.23   8.0
2020  80 15 18   404.4   4.19   1.21   8.0
2020  80 15 19   402.1   4.40   1.35   8.3
2020  80 15 20   399.4   4.66   1.57   8.6
2020  80 15 21   397.4   4.82   1.58   8.9
2020  80 15 22   398.2   4.88   1.67   9.2
2020  80 15 23   411.5   5.54   1.80  10.0
2020  80 15 24   409.8   5.38   1.73   9.8
2020  80 15 25   407.1   5.02   1.59   9.4
2020  80 15 26   411.8   5.08   1.56   9.5
2020  80 15 27   413.9   5.03   1.55   9.5
2020  80 15 28   408.2   4.64   1.39   8.9
2020  80 15 29   406.3   4.73   1.40   8.9
2020  80 15 30   400.5   5.44   1.73   9.5
2020  80 15 31   400.5   5.42   1.70   9.4
2020  80 15 32   402.2   4.83   1.46   8.9
2020  80 15 33   409.8   4.97   1.53   9.3
2020  80 15 34   409.8   5.06   1.53   9.3
2020  80 15 35   407.3   4.86   1.45   9.2
2020  80 15 36   411.1   4.81   1.38   9.1
2020  80 15 37   409.5   4.78   1.38   9.0
2020  80 15 38   411.4   4.79   1.39   9.0
2020  80 15 39   414.5   4.96   1.47   9.2
2020  80 15 40   413.7   4.97   1.46   9.2
2020  80 15 41   413.5   4.99   1.45   9.2
2020  80 15 42   412.4   4.95   1.45   9.2
2020  80 15 43   412.0   4.94   1.44   9.2
2020  80 15 44   411.1   5.01   1.49   9.3
2020  80 15 45   410.4   5.05   1.52   9.3
2020  80 15 46   411.8   4.92   1.47   9.3
2020  80 15 47   412.8   4.82   1.34   9.0
2020  80 15 48   416.6   4.82   1.31   9.0
2020  80 15 49   419.4   4.82   1.33   9.1
2020  80 15 50   419.8   4.85   1.36   9.2
2020  80 15 51   420.6   4.92   1.43   9.3
2020  80 15 52   420.6   4.92   1.43   9.3
2020  80 15 53   422.5   5.08   1.42   9.4
2020  80 15 54   422.5   5.08   1.35   9.1
2020  80 15 55 99999.9 999.99 999.99 999.9
2020  80 15 56 99999.9 999.99 999.99 999.9
2020  80 15 57   421.8   5.01   1.38   9.2
2020  80 15 58   421.8   5.01   1.29   8.9
2020  80 15 59   424.3   4.78   1.18   8.7
2020  80 16  0   424.3   4.78   1.15   8.6
2020  80 16  1 99999.9 999.99 999.99 999.9
2020  80 16  2 99999.9 999.99 999.99 999.9
2020  80 16  3 99999.9 999.99 999.99 999.9
2020  80 16  4 99999.9 999.99 999.99 999.9
2020  80 16  5 99999.9 999.99 999.99 999.9
2020  80 16  6 99999.9 999.99 999.99 999.9
2020  80 16  7 99999.9 999.99 999.99 999.9
2020  80 16  8   421.8   4.78   1.20   8.7
2020  80 16  9   421.7   4.89   1.19   8.7
2020  80 16 10   420.9   4.42   1.06   8.1
2020  80 16 11   420.9   4.42   1.06   8.1
2020  80 16 12   421.3   4.37   1.02   8.1
2020  80 16 13   421.8   4.29   0.98   8.0
2020  80 16 14   421.8   4.29   0.97   8.0
2020  80 16 15 99999.9 999.99 999.99 999.9
2020  80 16 16 99999.9 999.99 999.99 999.9
2020  80 16 17 99999.9 999.99 999.99 999.9
2020  80 16 18 99999.9 999.99 999.99 999.9
2020  80 16 19 99999.9 999.99 999.99 999.9
2020  80 16 20   422.4   4.31   0.94   7.9
2020  80 16 21   422.4   4.31   0.95   7.9
2020  80 16 22   422.4   4.31   0.96   8.0
2020  80 16 23   421.8   4.62   1.02   8.1
2020  80 16 24   420.8   4.64   1.03   8.2
2020  80 16 25   420.1   4.65   0.99   8.0
2020  80 16 26 99999.9 999.99 999.99 999.9
2020  80 16 27 99999.9 999.99 999.99 999.9
2020  80 16 28   421.6   4.38   0.91   7.7
2020  80 16 29   421.9   4.37   0.89   7.7
2020  80 16 30   423.5   4.27   0.85   7.6
2020  80 16 31   426.7   4.39   0.91   7.8
2020  80 16 32   426.8   4.39   0.93   7.9
2020  80 16 33   428.6   4.44   1.01   8.2
2020  80 16 34   428.2   4.57   1.20   8.7
2020  80 16 35   427.9   4.66   1.35   9.0
2020  80 16 36   406.8   5.62   1.96   9.8
2020  80 16 37   406.8   5.62   2.00   9.9
2020  80 16 38   407.6   5.70   2.06  10.2
2020  80 16 39   407.5   5.69   1.93  10.0
2020  80 16 40   406.7   5.61   1.84   9.8
2020  80 16 41   405.0   5.41   1.70   9.6
2020  80 16 42   403.8   5.64   1.79   9.7
2020  80 16 43   403.7   5.65   1.80   9.8
2020  80 16 44 99999.9 999.99 999.99 999.9
2020  80 16 45   404.5   5.54   1.67   9.5
2020  80 16 46   404.5   5.54   1.67   9.5
2020  80 16 47 99999.9 999.99 999.99 999.9
2020  80 16 48   406.7   5.29   1.60   9.5
2020  80 16 49   411.4   5.17   1.55   9.4
2020  80 16 50   409.9   5.78   1.78   9.9
2020  80 16 51   403.9   5.56   1.70   9.6
2020  80 16 52   404.9   5.52   1.68   9.6
2020  80 16 53   411.6   5.45   1.62   9.6
2020  80 16 54   406.7   5.71   1.76   9.8
2020  80 16 55   407.8   5.36   1.60   9.5
2020  80 16 56   408.2   5.46   1.58   9.4
2020  80 16 57   407.1   5.34   1.52   9.3
2020  80 16 58   407.0   4.86   1.34   8.8
2020  80 16 59 99999.9 999.99 999.99 999.9
2020  80 17  0   413.5   5.66   1.66   9.7
2020  80 17  1   413.5   5.66   1.61   9.6
2020  80 17  2   413.5   5.66   1.58   9.5
2020  80 17  3   403.5   5.27   1.46   8.9
2020  80 17  4   403.5   5.27   1.46   8.9
2020  80 17  5   403.5   5.27   1.48   9.0
2020  80 17  6 99999.9 999.99 999.99 999.9
2020  80 17  7 99999.9 999.99 999.99 999.9
2020  80 17  8 99999.9 999.99 999.99 999.9
2020  80 17  9   403.8   4.81   1.24   8.3
2020  80 17 10   403.8   4.81   1.25   8.3
2020  80 17 11   403.8   4.81   1.28   8.5
2020  80 17 12 99999.9 999.99 999.99 999.9
2020  80 17 13 99999.9 999.99 999.99 999.9
2020  80 17 14 99999.9 999.99 999.99 999.9
2020  80 17 15   409.3   4.98   1.31   8.7
2020  80 17 16   409.3   4.98   1.32   8.7
2020  80 17 17   409.3   4.98   1.28   8.6
2020  80 17 18 99999.9 999.99 999.99 999.9
2020  80 17 19 99999.9 999.99 999.99 999.9
2020  80 17 20 99999.9 999.99 999.99 999.9
2020  80 17 21 99999.9 999.99 999.99 999.9
2020  80 17 22 99999.9 999.99 999.99 999.9
2020  80 17 23 99999.9 999.99 999.99 999.9
2020  80 17 24   398.4   4.98   1.33   8.5
2020  80 17 25   398.4   4.98   1.34   8.5
2020  80 17 26 99999.9 999.99 999.99 999.9
2020  80 17 27 99999.9 999.99 999.99 999.9
2020  80 17 28 99999.9 999.99 999.99 999.9
2020  80 17 29 99999.9 999.99 999.99 999.9
2020  80 17 30 99999.9 999.99 999.99 999.9
2020  80 17 31   401.0   4.24   1.02   7.7
2020  80 17 32   401.0   4.24   1.04   7.7
2020  80 17 33   401.0   4.24   1.06   7.8
2020  80 17 34   395.9   5.25   1.49   8.7
2020  80 17 35   395.9   5.25   1.47   8.7
2020  80 17 36   395.9   5.24   1.50   8.8
2020  80 17 37   396.0   5.10   1.47   8.6
2020  80 17 38   396.2   5.05   1.48   8.6
2020  80 17 39   396.6   5.07   1.52   8.7
2020  80 17 40 99999.9 999.99 999.99 999.9
2020  80 17 41 99999.9 999.99 999.99 999.9
2020  80 17 42 99999.9 999.99 999.99 999.9
2020  80 17 43   397.6   4.87   1.39   8.6
2020  80 17 44   397.4   5.02   1.42   8.7
2020  80 17 45   397.2   5.16   1.46   8.8
2020  80 17 46   398.1   4.78   1.30   8.4
2020  80 17 47   397.9   4.80   1.33   8.5
2020  80 17 48   397.3   4.88   1.40   8.6
2020  80 17 49   397.5   5.10   1.48   8.8
2020  80 17 50   397.4   5.11   1.46   8.7
2020  80 17 51 99999.9 999.99 999.99 999.9
2020  80 17 52 99999.9 999.99 999.99 999.9
2020  80 17 53 99999.9 999.99 999.99 999.9
2020  80 17 54   397.4   4.97   1.37   8.5
2020  80 17 55   397.4   4.97   1.37   8.5
2020  80 17 56   397.4   4.97 999.99 999.9
2020  80 17 57 99999.9 999.99 999.99 999.9
2020  80 17 58 99999.9 999.99 999.99 999.9
2020  80 17 59 99999.9 999.99 999.99 999.9
2020  80 18  0 99999.9 999.99 999.99 999.9
2020  80 18  1   395.9   5.10   1.49   8.7
2020  80 18  2   396.1   5.12   1.49   8.7
2020  80 18  3   396.6   4.80   1.37   8.4
2020  80 18  4   395.6   5.13   1.55   8.7
2020  80 18  5   393.2   5.59   1.74   9.1
2020  80 18  6   392.8   5.47   1.65   8.9
2020  80 18  7   392.3   5.00   1.60   8.7
2020  80 18  8   392.4   5.60   1.89   9.4
2020  80 18  9   391.4   5.80   1.98   9.5
2020  80 18 10   391.8   5.60   2.30  10.2
2020  80 18 11   387.1   5.41   3.10  11.5
2020  80 18 12   386.9   5.11   2.41  10.6
2020  80 18 13   387.5   5.41   2.73  11.6
2020  80 18 14   375.9   6.25   3.82  12.4
