year DOY HR MN      v     d      beta     ma
2020  78 18 21   389.0   4.71   1.40   8.3
2020  78 18 22   387.6   4.89   1.53   8.6
2020  78 18 23   390.6   4.94   1.54   8.7
2020  78 18 24   389.3   4.94   1.60   8.8
2020  78 18 25   389.9   5.05   1.60   8.8
2020  78 18 26   389.7   5.06   1.62   8.8
2020  78 18 27   390.8   5.14   1.55   8.8
2020  78 18 28   389.8   4.86   1.45   8.5
2020  78 18 29   390.2   5.13   1.62   8.9
2020  78 18 30   388.9   5.16   1.61   8.7
2020  78 18 31   389.2   5.06   1.45   8.2
2020  78 18 32   400.6   4.61   1.43   8.5
2020  78 18 33   406.6   4.58   1.53   9.2
2020  78 18 34   400.7   4.85   1.57   9.2
2020  78 18 35   392.0   5.08   1.90   9.7
2020  78 18 36   400.2   5.33   1.91   9.9
2020  78 18 37   402.5   4.92   1.79   9.8
2020  78 18 38 99999.9 999.99 999.99 999.9
2020  78 18 39   399.9   5.12   2.03  10.2
2020  78 18 40   399.9   5.12   2.03  10.2
2020  78 18 41   399.9   5.12 999.99 999.9
2020  78 18 42 99999.9 999.99 999.99 999.9
2020  78 18 43 99999.9 999.99 999.99 999.9
2020  78 18 44 99999.9 999.99 999.99 999.9
2020  78 18 45 99999.9 999.99 999.99 999.9
2020  78 18 46   415.6   5.45   2.34  11.2
2020  78 18 47   415.6   5.45   2.44  11.4
2020  78 18 48   403.8   5.69   2.93  11.8
2020  78 18 49   403.2   5.70   3.15  12.2
2020  78 18 50 99999.9 999.99 999.99 999.9
2020  78 18 51 99999.9 999.99 999.99 999.9
2020  78 18 52   400.0   5.64   2.93  12.1
2020  78 18 53   400.0   5.64   2.80  11.8
2020  78 18 54 99999.9 999.99 999.99 999.9
2020  78 18 55   393.7   6.00   3.09  12.4
2020  78 18 56   393.7   6.00   2.30  10.7
2020  78 18 57 99999.9 999.99 999.99 999.9
2020  78 18 58   399.7   5.19   2.07  10.4
2020  78 18 59   399.7   5.19   2.23  10.8
2020  78 19  0   398.3   6.43   3.56  12.3
2020  78 19  1   396.4   6.29   3.13  11.5
2020  78 19  2   391.9   5.80   2.91  10.9
2020  78 19  3   402.4   5.25   2.53  11.4
2020  78 19  4   401.8   5.45   2.36  10.8
2020  78 19  5   395.2   5.80   2.48  10.3
2020  78 19  6   397.9   5.14   1.93   9.8
2020  78 19  7 99999.9 999.99 999.99 999.9
2020  78 19  8 99999.9 999.99 999.99 999.9
2020  78 19  9 99999.9 999.99 999.99 999.9
2020  78 19 10   401.5   6.25   3.00  11.6
2020  78 19 11   401.5   6.25   2.91  11.4
2020  78 19 12   403.0   4.78   1.97  10.3
2020  78 19 13   401.9   5.51   2.56  11.3
2020  78 19 14   403.8   5.71   2.69  11.5
2020  78 19 15   396.6   5.68   2.85  11.3
2020  78 19 16   410.1   5.03   2.16  10.9
2020  78 19 17   416.1   5.40   2.42  11.6
2020  78 19 18   396.3   6.03   3.43  11.8
2020  78 19 19   408.2   5.47   2.58  11.4
2020  78 19 20   410.0   5.81   2.56  11.4
2020  78 19 21   410.8   6.11   2.80  11.9
2020  78 19 22   409.3   5.70   2.45  11.3
2020  78 19 23   409.4   5.56   2.27  10.9
2020  78 19 24   408.5   5.93   2.51  11.3
2020  78 19 25   402.7   5.89   2.12  10.5
2020  78 19 26   405.6   6.71   2.60  11.1
2020  78 19 27   418.2   6.58   2.47  11.1
2020  78 19 28   419.0   6.73   2.34  10.8
2020  78 19 29   414.7   6.70   2.37  10.6
2020  78 19 30   424.8   6.34   2.72  11.6
2020  78 19 31   422.6   6.49   2.47  11.1
2020  78 19 32   413.3   7.14   2.59  11.5
2020  78 19 33   419.4   6.42   2.81  11.7
2020  78 19 34   420.1   6.52   2.69  11.5
2020  78 19 35   421.7   6.43   1.71   9.3
2020  78 19 36   410.5   6.94   1.97   9.2
2020  78 19 37   410.7   6.99   2.01   9.2
2020  78 19 38   411.7   7.01   2.11   9.5
2020  78 19 39   413.8   6.87   2.00   9.6
2020  78 19 40   412.2   7.05   1.97   9.8
2020  78 19 41   412.2   7.05   1.94   9.7
2020  78 19 42   410.0   7.30   2.30   9.9
2020  78 19 43   410.0   7.30   2.37  10.0
2020  78 19 44   411.9   7.50   2.15  10.2
2020  78 19 45   411.9   7.50   2.06  10.0
2020  78 19 46   411.9   7.50   2.00   9.9
2020  78 19 47   412.9   7.26   2.02   9.7
2020  78 19 48   412.9   7.26   1.96   9.5
2020  78 19 49   416.2   6.99   1.46   8.8
2020  78 19 50   415.2   7.16   1.59   8.9
2020  78 19 51   414.8   7.24   1.67   9.0
2020  78 19 52   416.3   7.37   1.72   9.1
2020  78 19 53   416.6   7.26   1.60   8.9
2020  78 19 54   416.7   7.22   1.57   8.8
2020  78 19 55   415.4   7.29   1.64   8.7
2020  78 19 56   415.4   7.34   1.69   8.9
2020  78 19 57   415.4   7.35   1.73   9.0
2020  78 19 58   417.7   7.40   1.72   9.1
2020  78 19 59   417.7   7.40   1.72   9.1
2020  78 20  0   415.9   7.42   1.80   9.1
2020  78 20  1   413.7   7.24   1.59   8.6
2020  78 20  2   408.6   6.91   1.36   8.1
2020  78 20  3   410.5   7.05   1.43   8.2
2020  78 20  4   409.9   6.71   1.39   8.0
2020  78 20  5   411.5   6.86   1.52   8.2
2020  78 20  6   411.9   6.82   1.45   8.1
2020  78 20  7   412.2   6.79   1.38   8.0
2020  78 20  8   410.5   7.44   1.47   8.4
2020  78 20  9   410.5   7.44   1.46   8.3
2020  78 20 10   412.0   7.00   1.41   8.2
2020  78 20 11   412.3   7.25   1.62   8.3
2020  78 20 12   411.0   7.27   1.55   8.3
2020  78 20 13   410.5   7.26   1.52   8.6
2020  78 20 14 99999.9 999.99 999.99 999.9
2020  78 20 15 99999.9 999.99 999.99 999.9
2020  78 20 16   412.8   7.08   1.58   8.4
2020  78 20 17   412.8   7.08   1.58   8.4
2020  78 20 18   412.8   7.08   1.63   8.6
2020  78 20 19   413.5   7.12   1.76   8.6
2020  78 20 20   413.5   7.12   1.72   8.5
2020  78 20 21   413.5   7.12   1.81   8.8
2020  78 20 22 99999.9 999.99 999.99 999.9
2020  78 20 23   416.4   6.93   1.57   8.7
2020  78 20 24   416.4   6.93   1.56   8.7
2020  78 20 25   416.4   6.93   1.55   8.7
2020  78 20 26 99999.9 999.99 999.99 999.9
2020  78 20 27 99999.9 999.99 999.99 999.9
2020  78 20 28   428.7   6.87   1.67   9.1
2020  78 20 29   426.9   6.38   1.51   8.5
2020  78 20 30   424.0   6.43   1.79   8.7
2020  78 20 31   423.7   7.18   2.04   9.0
2020  78 20 32 99999.9 999.99 999.99 999.9
2020  78 20 33 99999.9 999.99 999.99 999.9
2020  78 20 34 99999.9 999.99 999.99 999.9
2020  78 20 35 99999.9 999.99 999.99 999.9
2020  78 20 36 99999.9 999.99 999.99 999.9
2020  78 20 37 99999.9 999.99 999.99 999.9
2020  78 20 38   423.0   6.67   2.35   9.2
2020  78 20 39   423.0   6.67   2.34   9.2
2020  78 20 40   428.7   7.06   2.08   9.7
2020  78 20 41   428.4   6.96   2.00   9.4
2020  78 20 42   428.0   6.87   1.87   9.0
2020  78 20 43 99999.9 999.99 999.99 999.9
2020  78 20 44   417.1   7.19   1.66   9.1
2020  78 20 45   418.1   7.27   1.56   8.9
2020  78 20 46   421.1   7.47   1.51   9.0
2020  78 20 47   416.5   7.38   1.56   8.9
2020  78 20 48   416.5   7.38   1.55   8.8
2020  78 20 49   416.5   7.38   1.57   8.9
2020  78 20 50 99999.9 999.99 999.99 999.9
2020  78 20 51 99999.9 999.99 999.99 999.9
2020  78 20 52 99999.9 999.99 999.99 999.9
2020  78 20 53   417.9   6.74   1.49   8.6
2020  78 20 54   417.9   6.74   1.48   8.5
2020  78 20 55   417.9   6.74   1.46   8.5
2020  78 20 56 99999.9 999.99 999.99 999.9
2020  78 20 57 99999.9 999.99 999.99 999.9
2020  78 20 58 99999.9 999.99 999.99 999.9
2020  78 20 59 99999.9 999.99 999.99 999.9
2020  78 21  0   409.4   6.29   1.17   7.9
2020  78 21  1   409.4   6.29   1.16   7.8
2020  78 21  2   409.4   6.29   1.16   7.8
2020  78 21  3 99999.9 999.99 999.99 999.9
2020  78 21  4 99999.9 999.99 999.99 999.9
2020  78 21  5 99999.9 999.99 999.99 999.9
2020  78 21  6 99999.9 999.99 999.99 999.9
2020  78 21  7   408.2   6.27   1.16   7.8
2020  78 21  8   408.2   6.27   1.15   7.7
2020  78 21  9 99999.9 999.99 999.99 999.9
2020  78 21 10 99999.9 999.99 999.99 999.9
2020  78 21 11 99999.9 999.99 999.99 999.9
2020  78 21 12 99999.9 999.99 999.99 999.9
2020  78 21 13   407.6   6.34   1.18   7.8
2020  78 21 14   407.6   6.34   1.16   7.8
2020  78 21 15 99999.9 999.99 999.99 999.9
2020  78 21 16 99999.9 999.99 999.99 999.9
2020  78 21 17   418.5   9.67   2.04   9.3
2020  78 21 18   418.5   9.67   2.08   9.4
2020  78 21 19   421.1   9.48   2.05   9.4
2020  78 21 20   432.6   8.62   1.92   9.4
2020  78 21 21   414.8   7.19   1.35   8.2
2020  78 21 22   406.8   6.54   1.12   7.6
2020  78 21 23   428.7   8.29   1.79   9.1
2020  78 21 24   429.0   8.32   1.79   9.1
2020  78 21 25 99999.9 999.99 999.99 999.9
2020  78 21 26 99999.9 999.99 999.99 999.9
2020  78 21 27   436.6   7.61   1.42   8.6
2020  78 21 28   425.7   7.09   1.30   8.2
2020  78 21 29   402.7   6.00   0.96   7.1
2020  78 21 30   416.2   8.08   1.56   8.5
2020  78 21 31   422.9   8.11   1.55   8.7
2020  78 21 32   436.4   8.16   1.46   8.9
2020  78 21 33 99999.9 999.99 999.99 999.9
2020  78 21 34   429.1   9.53   1.49   9.6
2020  78 21 35   416.6   7.91   1.23   8.5
2020  78 21 36   411.8   7.29   1.12   8.0
2020  78 21 37 99999.9 999.99 999.99 999.9
2020  78 21 38   416.7   9.81   2.24   9.4
2020  78 21 39   419.8   9.19   1.93   9.1
2020  78 21 40   425.7   8.14   1.48   8.8
2020  78 21 41   427.3   7.91   1.38   8.6
2020  78 21 42   426.7   8.88   1.68   9.1
2020  78 21 43   416.7   8.45   1.63   8.8
2020  78 21 44   409.0   7.38   1.27   8.0
2020  78 21 45   420.3   8.93   1.65   9.0
2020  78 21 46   417.0   8.91   1.57   8.9
2020  78 21 47   410.3   7.92   1.48   8.3
2020  78 21 48   406.2   7.36   1.35   8.0
2020  78 21 49 99999.9 999.99 999.99 999.9
2020  78 21 50   428.9   8.83   1.68   9.2
2020  78 21 51   423.2   8.64   1.58   8.9
2020  78 21 52   413.0   7.87   1.38   8.3
2020  78 21 53   405.7   7.07   1.26   7.9
2020  78 21 54 99999.9 999.99 999.99 999.9
2020  78 21 55   412.6   9.15   1.73   9.0
2020  78 21 56   416.4   8.36   1.61   8.8
2020  78 21 57   421.9   7.22   1.36   8.3
2020  78 21 58 99999.9 999.99 999.99 999.9
2020  78 21 59   418.5   8.11   1.52   8.6
2020  78 22  0   427.1   7.79   1.48   8.6
2020  78 22  1   425.2   8.44   1.63   8.9
2020  78 22  2   420.0   7.69   1.36   8.3
2020  78 22  3   415.7   8.54   1.58   8.7
2020  78 22  4   413.1   9.06   1.66   8.8
2020  78 22  5 99999.9 999.99 999.99 999.9
2020  78 22  6   412.9   8.97   1.64   8.8
2020  78 22  7   413.8   8.35   1.48   8.5
2020  78 22  8   416.9   8.15   1.44   8.3
2020  78 22  9   417.6   8.19   1.48   8.4
2020  78 22 10 99999.9 999.99 999.99 999.9
2020  78 22 11   415.5   9.25   1.69   8.9
2020  78 22 12   427.4   8.35   1.66   8.8
2020  78 22 13   427.7   8.25   1.56   8.6
2020  78 22 14   416.4   8.90   1.60   8.8
2020  78 22 15   413.5   8.79   1.58   8.7
2020  78 22 16   413.5   8.79   1.56   8.6
2020  78 22 17 99999.9 999.99 999.99 999.9
2020  78 22 18 99999.9 999.99 999.99 999.9
2020  78 22 19   411.7   9.34   1.75   8.9
2020  78 22 20   411.7   9.34   1.69   8.7
2020  78 22 21 99999.9 999.99 999.99 999.9
2020  78 22 22   416.2   8.95   1.55   8.9
2020  78 22 23   414.5   9.00   1.55   8.7
2020  78 22 24 99999.9 999.99 999.99 999.9
2020  78 22 25 99999.9 999.99 999.99 999.9
2020  78 22 26   413.8   9.43   1.79   9.0
2020  78 22 27   413.8   9.43   1.80   9.0
2020  78 22 28   413.8   9.43   1.76   8.9
2020  78 22 29   416.3   8.31   1.57   8.5
2020  78 22 30   418.9   8.48   1.55   8.7
2020  78 22 31   417.4   8.71   1.55   8.7
2020  78 22 32   420.0   8.63   1.61   8.7
2020  78 22 33   417.6   8.83   1.70   8.8
2020  78 22 34   410.8   9.38   1.86   8.9
2020  78 22 35   416.1   9.03   1.59   8.9
2020  78 22 36   418.2   8.89   1.46   8.8
2020  78 22 37   412.0   9.56   1.62   9.0
2020  78 22 38   412.0   9.56   1.61   9.0
2020  78 22 39   412.0   9.56   1.59   9.0
2020  78 22 40 99999.9 999.99 999.99 999.9
2020  78 22 41   409.5   9.53   1.90   8.9
2020  78 22 42   409.5   9.53   1.92   9.0
2020  78 22 43 99999.9 999.99 999.99 999.9
2020  78 22 44   410.2   9.40   1.84   8.9
2020  78 22 45   410.3   9.39   1.82   8.9
2020  78 22 46   415.8   8.83   1.66   8.8
2020  78 22 47   415.8   8.83   1.66   8.8
2020  78 22 48   409.3   9.54   1.91   8.9
2020  78 22 49   409.3   9.54   1.94   9.0
2020  78 22 50   409.3   9.54   1.92   9.0
2020  78 22 51   408.6   9.13   1.79   8.8
2020  78 22 52   408.6   9.13   1.79   8.8
2020  78 22 53 99999.9 999.99 999.99 999.9
2020  78 22 54   419.5   8.13   1.50   8.5
2020  78 22 55   419.5   8.13   1.49   8.5
2020  78 22 56   419.5   8.13   1.54   8.6
2020  78 22 57 99999.9 999.99 999.99 999.9
2020  78 22 58   415.5   9.65   2.01   9.6
2020  78 22 59   415.5   9.65   2.02   9.6
2020  78 23  0   420.2   8.94   1.94   9.5
2020  78 23  1   420.2   8.94   1.91   9.4
2020  78 23  2   420.2   8.94   1.94   9.5
2020  78 23  3   413.7   9.13   2.13   9.4
2020  78 23  4   413.7   9.13   2.12   9.4
2020  78 23  5   413.1  10.27   2.42  10.0
2020  78 23  6   413.7   9.59   2.19   9.7
2020  78 23  7   414.3   8.86   1.93   9.3
2020  78 23  8   414.3   8.86   1.90   9.2
2020  78 23  9 99999.9 999.99 999.99 999.9
2020  78 23 10   415.2   9.93   2.29   9.8
2020  78 23 11   413.5   9.75   2.45  10.1
2020  78 23 12   406.5   9.03   2.14   9.4
2020  78 23 13   409.0   9.43   2.12   9.5
2020  78 23 14   405.9   9.47   2.11   9.6
2020  78 23 15   408.8   9.73   2.36   9.7
2020  78 23 16   410.9   9.90   2.41   9.8
2020  78 23 17   412.2   9.54   2.15   9.5
2020  78 23 18   420.2  10.14   2.39  10.0
2020  78 23 19   412.0   9.67   2.18   9.6
2020  78 23 20   412.5   8.31   1.80   8.9
2020  78 23 21   416.7   7.99   1.71   8.8
2020  78 23 22   427.1   7.51   1.59   8.8
2020  78 23 23   425.1   8.64   1.85   9.3
2020  78 23 24   425.7   9.02   2.00   9.6
2020  78 23 25   434.6   7.87   1.52   9.1
2020  78 23 26   426.2   7.39   1.45   8.6
2020  78 23 27   427.0   7.57   1.50   8.9
2020  78 23 28   428.2   8.00   1.70   9.2
2020  78 23 29   424.6   7.80   1.67   9.1
2020  78 23 30   416.7   7.44   1.54   8.7
2020  78 23 31   413.8   7.85   1.58   8.8
2020  78 23 32   413.2   7.94 999.99 999.9
2020  78 23 33 99999.9 999.99 999.99 999.9
2020  78 23 34 99999.9 999.99 999.99 999.9
2020  78 23 35   414.8   7.76   1.59   8.8
2020  78 23 36   414.8   7.76   1.59   8.8
2020  78 23 37 99999.9 999.99 999.99 999.9
2020  78 23 38   412.7   7.32   1.33   8.4
2020  78 23 39   412.7   7.32   1.32   8.3
2020  78 23 40   413.7   7.24   1.36   8.4
2020  78 23 41   416.2   7.05   1.34   8.3
2020  78 23 42   416.2   7.05   1.38   8.4
2020  78 23 43   421.8   8.45   1.60   9.3
2020  78 23 44   421.8   8.45 999.99 999.9
2020  78 23 45 99999.9 999.99 999.99 999.9
2020  78 23 46 99999.9 999.99 999.99 999.9
2020  78 23 47 99999.9 999.99 999.99 999.9
2020  78 23 48 99999.9 999.99 999.99 999.9
2020  78 23 49 99999.9 999.99 999.99 999.9
2020  78 23 50 99999.9 999.99 999.99 999.9
2020  78 23 51 99999.9 999.99 999.99 999.9
2020  78 23 52 99999.9 999.99 999.99 999.9
2020  78 23 53   421.2   8.73   1.78   9.8
2020  78 23 54   421.2   8.73   1.78   9.8
2020  78 23 55 99999.9 999.99 999.99 999.9
2020  78 23 56 99999.9 999.99 999.99 999.9
2020  78 23 57 99999.9 999.99 999.99 999.9
2020  78 23 58 99999.9 999.99 999.99 999.9
2020  78 23 59 99999.9 999.99 999.99 999.9
